Series_reference,Period,Value,Unit,Seasonality,Series_name,RBNZ_seriesID,Transaction,Transaction_label,Asset_type,Sector,Sector_name
SNEQ.SG15ALE00000AFA0520S500,2005.09,32721,NZDm,A,Total investment fund shares,HHAL.QA46,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0522S500,2005.09,32721,NZDm,A,Investment fund shares,HHAL.QA46.F34,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0513S500,2005.09,235754,NZDm,A,Equity in unincorporated NZ businesses,HHAL.QA43.Q04,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0600S500,2005.09,39966,NZDm,A,Total insurance technical reserves,HHAL.QA3.F,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0621S500,2005.09,10557,NZDm,A,Net equity in life insurance reserves,HHAL.QA3.F03,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0631S500,2005.09,29409,NZDm,A,Net equity in superannuation funds,HHAL.QA3.F05,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0681S500,2005.09,39966,NZDm,A,Net equity in life insurance and superannuation funds,HHAL.QA3.F01,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFL0000S500,2005.09,102632,NZDm,A,Total household financial liabilities,HHAL.QB,LE,Closing balance sheet,AFL,5,Households
SNEQ.SG15ALE00000AFL0400S500,2005.09,102632,NZDm,A,Total loans,HHAL.QB,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0481S500,2005.09,12306,NZDm,A,Total consumer loans,HHAL.QB12,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0482S500,2005.09,6281,NZDm,A,Consumer loans with registered banks,HHAL.QB12.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0483S500,2005.09,5897,NZDm,A,Consumer loans with non-bank lending institutions,HHAL.QB12.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0484S500,2005.09,128,NZDm,A,Other consumer loans,HHAL.QB12.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0461S500,2005.09,82827,NZDm,A,Total housing loans,HHAL.QB11,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0462S500,2005.09,76018,NZDm,A,Housing loans with registered banks,HHAL.QB11.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0463S500,2005.09,5701,NZDm,A,Housing loans with non-bank lending institutions,HHAL.QB11.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0464S500,2005.09,1108,NZDm,A,Other housing loans,HHAL.QB11.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0471S500,2005.09,116844,NZDm,A,Housing loans (including rental properties),HHAL.QM22,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0485S500,2005.09,7499,NZDm,A,Student loans,HHAL.QB15,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AN70000S500,2005.09,484380,NZDm,A,Housing and land value (including rental properties),HHAL.QC1,LE,Closing balance sheet,AN310,5,Households
SNEQ.SG15ALE00000AN60000S500,2005.09,377485,NZDm,A,Housing and land value,HHAL.QC6,LE,Closing balance sheet,AN6,5,Households
SNEQ.SG15ALE00000B900000S500,2005.09,780611,NZDm,A,Net wealth,HHAL.QC3,LE,Closing balance sheet,B90,5,Households
SNEQ.SG15ALE00000B910000S500,2005.09,403126,NZDm,A,Net financial wealth,HHAL.QC5,LE,Closing balance sheet,B91,5,Households
SNEQ.SG15ALE00000AFA0000S500,2005.12,522432,NZDm,A,Total Household financial assets,HHAL.QA,LE,Closing balance sheet,AFA,5,Households
SNEQ.SG15ALE00000AFA0211S500,2005.12,1880,NZDm,A,Currency,HHAL.QA5,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0280S500,2005.12,70203,NZDm,A,Total deposits,HHAL.QA1,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0281S500,2005.12,58631,NZDm,A,Deposits with registered banks,HHAL.QA1.D01,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0282S500,2005.12,11572,NZDm,A,Deposits with non-bank deposit takers,HHAL.QA1.D70,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0300S500,2005.12,3564,NZDm,A,Total debt securities,HHAL.QA2,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0381S500,2005.12,844,NZDm,A,Central government debt securities,HHAL.QA2.P01,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0382S500,2005.12,334,NZDm,A,Local government debt securities,HHAL.QA2.P05,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0383S500,2005.12,2386,NZDm,A,Other debt securities,HHAL.QA2.Q,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0400S500,2005.12,895,NZDm,A,Loans,HHAL.QA6,LE,Closing balance sheet,AFA04,5,Households
SNEQ.SG15ALE00000AFA0500S500,2005.12,405848,NZDm,A,Total equity and investment fund shares,HHAL.QA4,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0510S500,2005.12,372013,NZDm,A,Total equity,HHAL.QA40,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0581S500,2005.12,86787,NZDm,A,NZ listed shares,HHAL.QA41.ZN,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0582S500,2005.12,5969,NZDm,A,Overseas listed shares,HHAL.QA41.ZF,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0512S500,2005.12,34978,NZDm,A,NZ unlisted shares,HHAL.QA43.Q03,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0520S500,2005.12,33835,NZDm,A,Total investment fund shares,HHAL.QA46,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0522S500,2005.12,33835,NZDm,A,Investment fund shares,HHAL.QA46.F34,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0513S500,2005.12,244280,NZDm,A,Equity in unincorporated NZ businesses,HHAL.QA43.Q04,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0600S500,2005.12,40041,NZDm,A,Total insurance technical reserves,HHAL.QA3.F,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0621S500,2005.12,10540,NZDm,A,Net equity in life insurance reserves,HHAL.QA3.F03,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0631S500,2005.12,29501,NZDm,A,Net equity in superannuation funds,HHAL.QA3.F05,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0681S500,2005.12,40041,NZDm,A,Net equity in life insurance and superannuation funds,HHAL.QA3.F01,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFL0000S500,2005.12,106265,NZDm,A,Total household financial liabilities,HHAL.QB,LE,Closing balance sheet,AFL,5,Households
SNEQ.SG15ALE00000AFL0400S500,2005.12,106265,NZDm,A,Total loans,HHAL.QB,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0481S500,2005.12,12798,NZDm,A,Total consumer loans,HHAL.QB12,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0482S500,2005.12,6554,NZDm,A,Consumer loans with registered banks,HHAL.QB12.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0483S500,2005.12,6114,NZDm,A,Consumer loans with non-bank lending institutions,HHAL.QB12.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0484S500,2005.12,130,NZDm,A,Other consumer loans,HHAL.QB12.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0461S500,2005.12,85968,NZDm,A,Total housing loans,HHAL.QB11,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0462S500,2005.12,78730,NZDm,A,Housing loans with registered banks,HHAL.QB11.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0463S500,2005.12,6077,NZDm,A,Housing loans with non-bank lending institutions,HHAL.QB11.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0464S500,2005.12,1161,NZDm,A,Other housing loans,HHAL.QB11.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0471S500,2005.12,121295,NZDm,A,Housing loans (including rental properties),HHAL.QM22,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0485S500,2005.12,7499,NZDm,A,Student loans,HHAL.QB15,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AN70000S500,2005.12,505745,NZDm,A,Housing and land value (including rental properties),HHAL.QC1,LE,Closing balance sheet,AN310,5,Households
SNEQ.SG15ALE00000AN60000S500,2005.12,394135,NZDm,A,Housing and land value,HHAL.QC6,LE,Closing balance sheet,AN6,5,Households
SNEQ.SG15ALE00000B900000S500,2005.12,810302,NZDm,A,Net wealth,HHAL.QC3,LE,Closing balance sheet,B90,5,Households
SNEQ.SG15ALE00000B910000S500,2005.12,416167,NZDm,A,Net financial wealth,HHAL.QC5,LE,Closing balance sheet,B91,5,Households
SNEQ.SG15ALE00000AFA0000S500,2006.03,541302,NZDm,A,Total Household financial assets,HHAL.QA,LE,Closing balance sheet,AFA,5,Households
SNEQ.SG15ALE00000AFA0211S500,2006.03,1801,NZDm,A,Currency,HHAL.QA5,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0280S500,2006.03,71166,NZDm,A,Total deposits,HHAL.QA1,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0281S500,2006.03,59615,NZDm,A,Deposits with registered banks,HHAL.QA1.D01,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0282S500,2006.03,11551,NZDm,A,Deposits with non-bank deposit takers,HHAL.QA1.D70,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0300S500,2006.03,3601,NZDm,A,Total debt securities,HHAL.QA2,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0381S500,2006.03,807,NZDm,A,Central government debt securities,HHAL.QA2.P01,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0382S500,2006.03,334,NZDm,A,Local government debt securities,HHAL.QA2.P05,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0383S500,2006.03,2459,NZDm,A,Other debt securities,HHAL.QA2.Q,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0400S500,2006.03,878,NZDm,A,Loans,HHAL.QA6,LE,Closing balance sheet,AFA04,5,Households
SNEQ.SG15ALE00000AFA0500S500,2006.03,421884,NZDm,A,Total equity and investment fund shares,HHAL.QA4,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0510S500,2006.03,385988,NZDm,A,Total equity,HHAL.QA40,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0581S500,2006.03,87181,NZDm,A,NZ listed shares,HHAL.QA41.ZN,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0582S500,2006.03,7010,NZDm,A,Overseas listed shares,HHAL.QA41.ZF,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0512S500,2006.03,38991,NZDm,A,NZ unlisted shares,HHAL.QA43.Q03,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0520S500,2006.03,35897,NZDm,A,Total investment fund shares,HHAL.QA46,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0522S500,2006.03,35897,NZDm,A,Investment fund shares,HHAL.QA46.F34,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0513S500,2006.03,252805,NZDm,A,Equity in unincorporated NZ businesses,HHAL.QA43.Q04,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0600S500,2006.03,41972,NZDm,A,Total insurance technical reserves,HHAL.QA3.F,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0621S500,2006.03,10937,NZDm,A,Net equity in life insurance reserves,HHAL.QA3.F03,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0631S500,2006.03,31035,NZDm,A,Net equity in superannuation funds,HHAL.QA3.F05,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0681S500,2006.03,41972,NZDm,A,Net equity in life insurance and superannuation funds,HHAL.QA3.F01,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFL0000S500,2006.03,109072,NZDm,A,Total household financial liabilities,HHAL.QB,LE,Closing balance sheet,AFL,5,Households
SNEQ.SG15ALE00000AFL0400S500,2006.03,109072,NZDm,A,Total loans,HHAL.QB,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0481S500,2006.03,12816,NZDm,A,Total consumer loans,HHAL.QB12,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0482S500,2006.03,6666,NZDm,A,Consumer loans with registered banks,HHAL.QB12.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0483S500,2006.03,6021,NZDm,A,Consumer loans with non-bank lending institutions,HHAL.QB12.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0484S500,2006.03,129,NZDm,A,Other consumer loans,HHAL.QB12.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0461S500,2006.03,88757,NZDm,A,Total housing loans,HHAL.QB11,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0462S500,2006.03,80934,NZDm,A,Housing loans with registered banks,HHAL.QB11.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0463S500,2006.03,6401,NZDm,A,Housing loans with non-bank lending institutions,HHAL.QB11.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0464S500,2006.03,1422,NZDm,A,Other housing loans,HHAL.QB11.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0471S500,2006.03,125273,NZDm,A,Housing loans (including rental properties),HHAL.QM22,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0485S500,2006.03,7499,NZDm,A,Student loans,HHAL.QB15,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AN70000S500,2006.03,519529,NZDm,A,Housing and land value (including rental properties),HHAL.QC1,LE,Closing balance sheet,AN310,5,Households
SNEQ.SG15ALE00000AN60000S500,2006.03,404861,NZDm,A,Housing and land value,HHAL.QC6,LE,Closing balance sheet,AN6,5,Households
SNEQ.SG15ALE00000B900000S500,2006.03,837091,NZDm,A,Net wealth,HHAL.QC3,LE,Closing balance sheet,B90,5,Households
SNEQ.SG15ALE00000B910000S500,2006.03,432230,NZDm,A,Net financial wealth,HHAL.QC5,LE,Closing balance sheet,B91,5,Households
SNEQ.SG15ALE00000AFA0000S500,2006.06,558878,NZDm,A,Total Household financial assets,HHAL.QA,LE,Closing balance sheet,AFA,5,Households
SNEQ.SG15ALE00000AFA0211S500,2006.06,1808,NZDm,A,Currency,HHAL.QA5,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0280S500,2006.06,74748,NZDm,A,Total deposits,HHAL.QA1,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0281S500,2006.06,62816,NZDm,A,Deposits with registered banks,HHAL.QA1.D01,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0282S500,2006.06,11932,NZDm,A,Deposits with non-bank deposit takers,HHAL.QA1.D70,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0300S500,2006.06,3585,NZDm,A,Total debt securities,HHAL.QA2,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0381S500,2006.06,712,NZDm,A,Central government debt securities,HHAL.QA2.P01,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0382S500,2006.06,334,NZDm,A,Local government debt securities,HHAL.QA2.P05,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0383S500,2006.06,2538,NZDm,A,Other debt securities,HHAL.QA2.Q,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0400S500,2006.06,865,NZDm,A,Loans,HHAL.QA6,LE,Closing balance sheet,AFA04,5,Households
SNEQ.SG15ALE00000AFA0500S500,2006.06,436884,NZDm,A,Total equity and investment fund shares,HHAL.QA4,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0510S500,2006.06,399364,NZDm,A,Total equity,HHAL.QA40,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0581S500,2006.06,92708,NZDm,A,NZ listed shares,HHAL.QA41.ZN,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0582S500,2006.06,7217,NZDm,A,Overseas listed shares,HHAL.QA41.ZF,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0512S500,2006.06,42177,NZDm,A,NZ unlisted shares,HHAL.QA43.Q03,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0520S500,2006.06,37519,NZDm,A,Total investment fund shares,HHAL.QA46,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0522S500,2006.06,37519,NZDm,A,Investment fund shares,HHAL.QA46.F34,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0513S500,2006.06,257262,NZDm,A,Equity in unincorporated NZ businesses,HHAL.QA43.Q04,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0600S500,2006.06,40989,NZDm,A,Total insurance technical reserves,HHAL.QA3.F,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0621S500,2006.06,10542,NZDm,A,Net equity in life insurance reserves,HHAL.QA3.F03,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0631S500,2006.06,30447,NZDm,A,Net equity in superannuation funds,HHAL.QA3.F05,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0681S500,2006.06,40989,NZDm,A,Net equity in life insurance and superannuation funds,HHAL.QA3.F01,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFL0000S500,2006.06,112884,NZDm,A,Total household financial liabilities,HHAL.QB,LE,Closing balance sheet,AFL,5,Households
SNEQ.SG15ALE00000AFL0400S500,2006.06,112884,NZDm,A,Total loans,HHAL.QB,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0481S500,2006.06,12859,NZDm,A,Total consumer loans,HHAL.QB12,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0482S500,2006.06,6679,NZDm,A,Consumer loans with registered banks,HHAL.QB12.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0483S500,2006.06,6053,NZDm,A,Consumer loans with non-bank lending institutions,HHAL.QB12.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0484S500,2006.06,127,NZDm,A,Other consumer loans,HHAL.QB12.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0461S500,2006.06,91655,NZDm,A,Total housing loans,HHAL.QB11,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0462S500,2006.06,83415,NZDm,A,Housing loans with registered banks,HHAL.QB11.D01,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0463S500,2006.06,6781,NZDm,A,Housing loans with non-bank lending institutions,HHAL.QB11.D70,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0464S500,2006.06,1459,NZDm,A,Other housing loans,HHAL.QB11.F,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0471S500,2006.06,129382,NZDm,A,Housing loans (including rental properties),HHAL.QM22,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0485S500,2006.06,8370,NZDm,A,Student loans,HHAL.QB15,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AN70000S500,2006.06,525206,NZDm,A,Housing and land value (including rental properties),HHAL.QC1,LE,Closing balance sheet,AN310,5,Households
SNEQ.SG15ALE00000AN60000S500,2006.06,409285,NZDm,A,Housing and land value,HHAL.QC6,LE,Closing balance sheet,AN6,5,Households
SNEQ.SG15ALE00000B900000S500,2006.06,855280,NZDm,A,Net wealth,HHAL.QC3,LE,Closing balance sheet,B90,5,Households
SNEQ.SG15ALE00000B910000S500,2006.06,445995,NZDm,A,Net financial wealth,HHAL.QC5,LE,Closing balance sheet,B91,5,Households
SNEQ.SG15ALE00000AFA0000S500,2006.09,575263,NZDm,A,Total Household financial assets,HHAL.QA,LE,Closing balance sheet,AFA,5,Households
SNEQ.SG15ALE00000AFA0211S500,2006.09,1813,NZDm,A,Currency,HHAL.QA5,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0280S500,2006.09,76575,NZDm,A,Total deposits,HHAL.QA1,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0281S500,2006.09,64720,NZDm,A,Deposits with registered banks,HHAL.QA1.D01,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0282S500,2006.09,11855,NZDm,A,Deposits with non-bank deposit takers,HHAL.QA1.D70,LE,Closing balance sheet,AFA02,5,Households
SNEQ.SG15ALE00000AFA0300S500,2006.09,3664,NZDm,A,Total debt securities,HHAL.QA2,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0381S500,2006.09,712,NZDm,A,Central government debt securities,HHAL.QA2.P01,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0382S500,2006.09,334,NZDm,A,Local government debt securities,HHAL.QA2.P05,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0383S500,2006.09,2618,NZDm,A,Other debt securities,HHAL.QA2.Q,LE,Closing balance sheet,AFA03,5,Households
SNEQ.SG15ALE00000AFA0400S500,2006.09,847,NZDm,A,Loans,HHAL.QA6,LE,Closing balance sheet,AFA04,5,Households
SNEQ.SG15ALE00000AFA0500S500,2006.09,450971,NZDm,A,Total equity and investment fund shares,HHAL.QA4,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0510S500,2006.09,412189,NZDm,A,Total equity,HHAL.QA40,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0581S500,2006.09,98234,NZDm,A,NZ listed shares,HHAL.QA41.ZN,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0582S500,2006.09,6880,NZDm,A,Overseas listed shares,HHAL.QA41.ZF,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0512S500,2006.09,45357,NZDm,A,NZ unlisted shares,HHAL.QA43.Q03,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0520S500,2006.09,38782,NZDm,A,Total investment fund shares,HHAL.QA46,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0522S500,2006.09,38782,NZDm,A,Investment fund shares,HHAL.QA46.F34,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0513S500,2006.09,261717,NZDm,A,Equity in unincorporated NZ businesses,HHAL.QA43.Q04,LE,Closing balance sheet,AFA05,5,Households
SNEQ.SG15ALE00000AFA0600S500,2006.09,41393,NZDm,A,Total insurance technical reserves,HHAL.QA3.F,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0621S500,2006.09,10550,NZDm,A,Net equity in life insurance reserves,HHAL.QA3.F03,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0631S500,2006.09,30843,NZDm,A,Net equity in superannuation funds,HHAL.QA3.F05,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFA0681S500,2006.09,41393,NZDm,A,Net equity in life insurance and superannuation funds,HHAL.QA3.F01,LE,Closing balance sheet,AFA06,5,Households
SNEQ.SG15ALE00000AFL0000S500,2006.09,115510,NZDm,A,Total household financial liabilities,HHAL.QB,LE,Closing balance sheet,AFL,5,Households
SNEQ.SG15ALE00000AFL0400S500,2006.09,115510,NZDm,A,Total loans,HHAL.QB,LE,Closing balance sheet,AFL04,5,Households
SNEQ.SG15ALE00000AFL0481S500,2006.09,12851,NZDm,A,Total consumer loans,HHAL.QB12,LE,Closing balance sheet,AFL04,5,Households
